#INTERVAL_START,INTERVAL_END,ANIMAL,BICYCLE,BUS,CAR,CAR_TRAILER,CARAVAN,E_CART,HEAD,HEAVY,LIGHT,MOTORCYCLE,OBSTACLE,PEDESTRIAN,PRAM,SCOOTER,SKATE,TRACTOR,TRAM,TRUCK_TRAILER,TUK_TUK,UNKNOWN,VAN,WHEELCHAIR
2025-03-01T00:00:00+01:00,2025-03-01T00:05:00+01:00,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01T00:05:00+01:00,2025-03-01T00:10:00+01:00,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-03-01T00:10:00+01:00,2025-03-01T00:15:00+01:00,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2025-03-01T00:15:00+01:00,2025-03-01T00:20:00+01:00,0,0,0,31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2025-03-01T00:20:00+01:00,2025-03-01T00:25:00+01:00,0,0,0,21,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
2025-03-01T00:25:00+01:00,2025-03-01T00:30:00+01:00,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01T00:30:00+01:00,2025-03-01T00:35:00+01:00,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2025-03-01T00:35:00+01:00,2025-03-01T00:40:00+01:00,0,0,0,12,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2025-03-01T00:40:00+01:00,2025-03-01T00:45:00+01:00,0,0,0,11,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2025-03-01T00:45:00+01:00,2025-03-01T00:50:00+01:00,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2025-03-01T00:50:00+01:00,2025-03-01T00:55:00+01:00,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01T00:55:00+01:00,2025-03-01T01:00:00+01:00,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
